class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
980,0,13,3,0.950108,0.987900,1.035179,4.025569,4.167186
980,0,13,4,0.977308,0.934502,0.934144,8.106460,7.572600
980,0,13,5,0.955143,0.718069,0.642297,3.713343,2.385070
980,0,13,6,0.985824,1.063174,1.070357,7.570728,8.103385
980,0,13,7,0.945564,0.923684,0.810329,1.886755,1.528892
980,0,13,8,0.896392,0.753277,0.470768,2.654751,1.249771
980,0,13,9,0.934993,1.009012,1.108728,3.370292,3.736738
980,0,13,10,0.922769,1.067940,1.296354,2.917835,3.782548
980,0,13,11,0.915972,0.850311,0.843075,5.258995,4.433729
980,0,13,12,0.945898,0.881573,0.901514,4.988033,4.496781
980,0,13,13,0.925445,0.958636,0.953733,-0.776448,-0.740524
980,0,13,14,0.946740,0.962191,0.994475,4.825365,4.798707
980,0,13,15,0.986878,1.250389,1.307110,-1.937323,-2.532295
980,0,14,0,0.894352,0.936498,0.974840,2.042127,1.990747
980,0,14,1,0.986800,0.925186,0.907503,9.744600,8.843256
980,0,14,2,0.960889,1.048824,1.101744,4.677158,5.153030
980,0,14,3,0.887355,0.974238,1.037544,1.509432,1.566102
980,0,14,4,0.964403,1.051514,1.108160,5.186351,5.747309
980,0,14,5,0.789330,0.704379,0.317574,1.629813,0.517586
980,0,14,6,0.886433,0.929049,0.902768,1.746472,1.576659
980,0,14,7,0.946221,0.696709,0.631402,5.758312,3.635808
980,0,14,8,0.927796,0.944387,0.967359,3.076159,2.975751
980,0,14,9,0.823108,0.948073,2.170207,0.802260,1.741071
980,0,14,10,0.753934,0.698039,-0.069982,0.922302,-0.064545
980,0,14,11,0.914106,1.046646,1.330309,2.710719,3.606094
980,0,14,12,0.934198,0.985154,1.055036,2.426268,2.559801
980,0,14,13,0.880112,0.984103,1.361580,1.509330,2.055073
980,0,14,14,0.954528,1.007662,1.055658,4.289215,4.527946
980,0,14,15,0.869200,1.073638,1.882563,1.458359,2.745454
980,0,15,0,0.981933,1.058156,1.098960,4.251216,4.671916
980,0,15,1,0.970711,0.984885,0.947538,2.835544,2.686786
980,0,15,2,0.977818,0.897670,0.850041,4.801709,4.081648
980,0,15,3,0.977057,0.991637,0.985921,3.494726,3.445525
980,0,15,4,0.997873,1.034194,1.035984,-3.399591,-3.521923
980,0,15,5,0.970943,1.021716,1.095387,3.560337,3.899947
980,0,15,6,0.542450,0.913270,7.222538,0.223289,1.612714
980,0,15,7,0.955326,0.924581,0.824752,2.961915,2.442847
980,0,15,8,0.959558,1.038092,1.093145,3.604102,3.939806
980,0,15,9,0.979560,1.000039,0.979459,3.752770,3.675683
980,0,15,10,0.965091,0.920938,0.853168,-2.232525,-1.904719
980,0,15,11,0.972299,0.917556,0.864766,4.099246,3.544890
980,0,15,12,0.987711,1.105367,1.060850,5.798041,6.150850
980,0,15,13,0.938773,0.896417,0.792729,2.532221,2.007366
980,0,15,14,0.959315,0.925560,0.926107,3.784651,3.504993
980,0,15,15,0.726073,0.647873,-0.022255,1.709674,-0.038049
437,0,0,0,0.835305,0.902156,-2.029384,-0.293984,0.596606
437,0,0,1,0.939236,0.886124,0.558261,-0.517306,-0.288792
437,0,0,2,0.959821,0.905777,2.064922,-0.151841,-0.313541
437,0,0,3,0.976252,0.958512,0.965993,-1.503523,-1.452393
437,0,0,4,0.925436,0.851795,0.928326,-0.942229,-0.874695
437,0,0,5,0.875655,0.758246,0.389387,1.668166,0.649563
437,0,0,6,0.949861,0.960967,0.700408,1.568425,1.098538
437,0,0,7,0.987634,1.059401,1.089390,-1.698871,-1.850734
437,0,0,8,0.965165,0.855384,0.824611,1.901174,1.567729
437,0,0,9,0.979658,1.095520,1.147006,-1.564279,-1.794238
437,0,0,10,0.984263,0.879821,0.876026,2.371337,2.077354
437,0,0,11,0.809864,0.915450,-9.709604,-0.099788,0.968901
437,0,0,12,0.839441,0.725028,0.576181,0.926719,0.533957
437,0,0,13,0.967808,1.057561,1.147065,-1.210491,-1.388512
437,0,0,14,0.971042,1.016004,1.109157,-1.447944,-1.605997
437,0,0,15,0.990900,1.007892,1.269934,-0.281382,-0.357336
437,0,1,0,0.979407,0.992662,1.117775,0.501647,0.560728
437,0,1,1,0.991027,0.987300,0.970033,2.622885,2.544283
437,0,1,2,0.950622,0.963404,1.198579,0.645913,0.774178
437,0,1,3,0.897645,1.101418,5.023997,0.270499,1.358987
437,0,1,4,0.984015,0.950569,1.001703,1.581908,1.584603
437,0,1,5,0.926018,1.204130,2.031197,1.104524,2.243505
437,0,1,6,0.985893,0.981037,0.961898,1.845244,1.774937
437,0,1,7,0.955376,0.978155,1.201378,0.820090,0.985237
437,0,1,8,0.923982,1.065182,3.113815,0.377729,1.176177
437,0,1,9,0.936789,0.916000,0.268628,-0.535841,-0.143942
437,0,1,10,0.959229,0.958105,0.900033,1.160446,1.044439
437,0,1,11,0.969532,0.965349,0.719562,1.670844,1.202277
437,0,1,12,0.959966,1.119336,1.464606,-0.765894,-1.121734
437,0,1,13,0.966876,0.902650,1.030824,0.756159,0.779466
437,0,1,14,0.453444,0.636193,-6.852812,-0.092856,0.636325
437,0,1,15,0.963380,1.209923,1.330063,2.862242,3.806963
437,0,2,0,0.964791,0.950231,0.893573,2.402468,2.146782
437,0,2,1,0.973228,0.974712,0.999255,2.083362,2.081810
437,0,2,2,0.962251,1.028326,2.084800,0.334116,0.696566
437,0,2,3,0.965951,1.042467,1.979499,0.359776,0.712177
437,0,2,4,0.957355,1.129818,1.640388,0.553110,0.907314
437,0,2,5,0.982106,0.989654,0.980562,3.530659,3.462031
437,0,2,6,0.956859,1.066006,1.164914,1.482144,1.726571
437,0,2,7,0.960831,1.023867,1.771636,0.444412,0.787337
437,0,2,8,0.947907,0.904083,0.458770,-0.161015,-0.073869
437,0,2,9,0.977375,0.868020,0.804251,4.122259,3.315330
437,0,2,10,0.923135,1.043253,2.202604,0.576431,1.269648
437,0,2,11,0.980858,1.015745,1.080762,1.586523,1.714654
437,0,2,12,0.961717,1.030208,2.009323,0.392908,0.789480
437,0,2,13,0.949001,0.983397,0.975829,0.738197,0.720354
437,0,2,14,0.929067,0.971141,1.203989,-0.671804,-0.808845
437,0,2,15,0.945677,1.039311,4.250040,0.177898,0.756073
437,0,3,0,0.938222,0.976939,1.012804,1.250854,1.266869
437,0,3,1,0.962426,0.940056,0.880369,2.467286,2.172122
437,0,3,2,0.933524,0.958505,0.672168,0.839190,0.564077
437,0,3,3,0.957014,0.955060,0.637383,1.230950,0.784587
437,0,3,4,0.928532,0.901313,0.772501,2.402721,1.856104
437,0,3,5,0.973166,1.126573,1.271853,1.647847,2.095819
437,0,3,6,0.970329,0.981023,0.941102,2.455762,2.311122
437,0,3,7,0.954744,0.986918,1.564917,0.627883,0.982585
437,0,3,8,0.992208,1.042234,1.056056,7.860177,8.300786
437,0,3,9,0.984471,1.023876,1.065326,2.310185,2.461101
437,0,3,10,0.880034,0.771823,0.476273,3.181875,1.515442
437,0,3,11,0.817854,1.034157,5.015083,0.389713,1.954442
437,0,3,12,0.978477,0.969931,0.951340,2.554948,2.430623
437,0,3,13,0.989490,1.086715,1.100646,6.523641,7.180223
437,0,3,14,0.942153,0.980209,0.899259,1.029164,0.925485
437,0,3,15,0.978219,0.980319,0.892959,2.470251,2.205832
437,0,4,0,0.963819,0.921345,0.862496,2.611953,2.252800
437,0,4,1,0.974429,1.084949,1.124293,1.632245,1.835122
437,0,4,2,0.957017,1.007451,1.224407,0.734173,0.898927
437,0,4,3,0.969269,1.038059,1.082863,2.442834,2.645253
437,0,4,4,0.988970,1.049117,1.066241,3.758237,4.007185
437,0,4,5,0.958581,1.117536,1.519624,1.612302,2.450094
437,0,4,6,0.950192,1.088911,1.783346,1.360244,2.425786
437,0,4,7,0.973696,0.952460,0.779388,1.831789,1.427675
437,0,4,8,0.893022,0.735740,0.008017,-0.254061,-0.002037
437,0,4,9,0.964165,1.010199,0.991407,0.814254,0.807257
437,0,4,10,0.989365,0.973157,0.966890,6.896874,6.668521
437,0,4,11,0.977715,0.924119,0.924027,4.319593,3.991422
437,0,4,12,0.960428,0.961273,0.888478,1.793112,1.593140
437,0,4,13,0.985793,1.042212,1.056758,4.324794,4.570262
437,0,4,14,0.973775,0.985990,0.820204,1.513915,1.241718
437,0,4,15,0.950748,1.076651,1.601644,1.171266,1.875951
437,0,5,0,0.990044,1.003696,1.013499,10.158864,10.296000
437,0,5,1,0.922531,0.761568,0.651055,3.614667,2.353348
437,0,5,2,0.985772,0.906071,0.900706,7.783523,7.010665
437,0,5,3,0.978187,0.936914,0.817486,2.774674,2.268257
437,0,5,4,0.995733,1.041930,1.051717,10.154860,10.680039
437,0,5,5,0.990973,1.021214,1.023614,8.938762,9.149837
437,0,5,6,0.996580,1.069097,1.075639,14.482554,15.578000
437,0,5,7,0.947711,1.097617,1.336140,2.654501,3.546785
437,0,5,8,0.959482,1.072662,1.242526,2.943093,3.656871
437,0,5,9,0.973278,1.009515,1.046611,4.466484,4.674671
437,0,5,10,0.965916,0.817902,0.762618,5.838873,4.452828
437,0,5,11,0.952305,0.906134,0.917038,4.364741,4.002634
437,0,5,12,0.935350,0.857390,0.810812,2.089539,1.694222
437,0,5,13,0.989296,0.993944,0.967951,5.225660,5.058185
437,0,5,14,0.982038,0.931261,0.926927,6.334312,5.871448
437,0,5,15,0.853461,0.803007,0.690940,0.935766,0.646558
437,0,6,0,0.943037,0.971754,1.028089,2.661803,2.736571
437,0,6,1,0.966510,0.866158,0.819820,4.991959,4.092507
437,0,6,2,0.980976,0.910305,0.827924,5.274372,4.366782
437,0,6,3,0.929542,0.967408,1.062589,2.239570,2.379744
437,0,6,4,0.975929,1.110135,1.196614,4.649718,5.563918
437,0,6,5,0.938909,0.855318,0.750837,3.283958,2.465716
437,0,6,6,0.990916,0.959296,0.956644,11.647199,11.142226
437,0,6,7,0.986362,1.042962,1.056092,7.458251,7.876598
437,0,6,8,0.957747,0.844905,0.721725,5.201996,3.754411
437,0,6,9,0.994777,0.956508,0.950316,12.096962,11.495937
437,0,6,10,0.940104,1.003474,1.021548,1.773367,1.811579
437,0,6,11,0.957499,0.974256,1.018352,3.639358,3.706148
437,0,6,12,0.994451,0.962971,0.954086,12.711911,12.128258
437,0,6,13,0.909134,0.966690,1.943900,-0.265392,-0.515896
437,0,6,14,0.961202,0.954820,0.880840,2.339732,2.060930
437,0,6,15,0.977432,0.973379,0.975505,3.961828,3.864781
437,0,7,0,0.990594,1.043211,1.052633,9.136384,9.617263
437,0,7,1,0.963936,0.969101,0.983118,4.427704,4.352956
437,0,7,2,0.974506,0.965493,0.954191,3.259956,3.110622
437,0,7,3,0.975974,0.877383,0.879109,6.464736,5.683209
437,0,7,4,0.887254,0.705981,0.463292,3.470772,1.607980
437,0,7,5,0.897985,1.002443,1.220103,2.244534,2.738563
437,0,7,6,0.973016,0.949354,0.953476,7.978358,7.607171
437,0,7,7,0.965772,1.147002,1.308211,3.118086,4.079116
437,0,7,8,0.972152,0.999261,0.958347,6.418057,6.150725
437,0,7,9,0.989226,0.947204,0.944390,10.303863,9.730860
437,0,7,10,0.997966,1.012359,1.014114,25.191059,25.546612
437,0,7,11,0.992873,0.979164,0.979155,6.101295,5.974113
437,0,7,12,0.986136,0.973056,0.974173,10.123778,9.862311
437,0,7,13,0.965836,0.909117,0.901444,5.846367,5.270172
437,0,7,14,0.966037,0.798262,0.778323,3.808434,2.964192
437,0,7,15,0.858186,0.833756,-0.615850,0.584494,-0.359961
437,0,8,0,0.953481,1.110834,1.278194,2.998009,3.832037
437,0,8,1,0.970947,0.913093,0.862272,5.191601,4.476574
437,0,8,2,0.892857,0.765480,0.615931,2.587327,1.593616
437,0,8,3,0.966321,0.883173,0.817985,4.488021,3.671135
437,0,8,4,0.985602,1.018141,1.007665,11.458497,11.546322
437,0,8,5,0.962771,1.007017,1.108377,-1.680560,-1.862693
437,0,8,6,0.961386,1.057452,1.138526,3.481449,3.963722
437,0,8,7,0.990299,1.086894,1.146206,6.832459,7.831409
437,0,8,8,0.988826,0.992839,0.971573,5.501261,5.344877
437,0,8,9,0.980737,0.997650,1.010367,5.034496,5.086689
437,0,8,10,0.982880,0.983512,0.979226,6.457899,6.323744
437,0,8,11,0.977371,1.049532,1.105038,5.104675,5.640859
437,0,8,12,0.952691,1.036757,1.083569,3.081005,3.338481
437,0,8,13,0.978345,1.003078,1.002669,6.012832,6.028881
437,0,8,14,0.962063,1.075446,1.130755,3.908688,4.419767
437,0,8,15,0.813494,0.828417,0.843347,0.723221,0.609926
437,0,9,0,0.966727,0.971244,1.017819,3.251991,3.309938
437,0,9,1,0.842725,0.781965,0.008208,1.435215,0.011780
437,0,9,2,0.956003,0.884912,0.779897,2.804272,2.187043
437,0,9,3,0.983689,1.028526,1.033024,5.610761,5.796052
437,0,9,4,0.965984,1.083977,1.147588,4.734920,5.433736
437,0,9,5,0.971425,1.090648,1.192422,5.147215,6.137652
437,0,9,6,0.991354,1.068322,1.108818,8.411598,9.326931
437,0,9,7,0.993826,0.957409,0.946879,6.293467,5.959153
437,0,9,8,0.823241,0.746542,0.013476,0.905125,0.012198
437,0,9,9,0.989365,1.012867,1.018986,6.793413,6.922394
437,0,9,10,0.979107,0.901333,0.888044,6.990654,6.208004
437,0,9,11,0.971951,0.814659,0.725889,4.799208,3.483692
437,0,9,12,0.913854,0.950398,1.074607,4.889300,5.254078
437,0,9,13,0.959400,0.880798,0.828057,3.151682,2.609771
437,0,9,14,0.984658,1.036295,1.050290,5.876262,6.171780
437,0,9,15,0.993264,0.979159,0.960667,9.725101,9.342580
437,0,10,0,0.932853,0.788746,0.590035,3.936185,2.322488
437,0,10,1,0.994742,0.971469,0.974530,17.891001,17.435316
437,0,10,2,0.971729,0.923755,0.864395,5.301381,4.582489
