class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
660,0,14,14,0.956709,1.031076,1.093273,4.459606,4.875569
660,0,14,15,0.860017,1.080372,1.963454,1.413395,2.775136
660,0,15,0,0.980466,1.070592,1.119841,4.187758,4.689622
660,0,15,1,0.966568,0.988173,0.948510,2.759073,2.617008
660,0,15,2,0.974006,0.876211,0.819270,4.751610,3.892852
660,0,15,3,0.975342,0.990934,0.991623,3.386811,3.358441
660,0,15,4,0.997248,1.004402,1.005667,-3.402104,-3.421384
660,0,15,5,0.969997,1.008521,1.086486,3.590700,3.901247
660,0,15,6,0.571316,0.829285,6.127281,0.210925,1.292399
660,0,15,7,0.955702,0.922303,0.823814,2.968759,2.445705
660,0,15,8,0.957715,1.033314,1.093728,3.563630,3.897644
660,0,15,9,0.978703,0.989480,0.959972,3.731896,3.582515
660,0,15,10,0.963021,0.929709,0.866319,-2.178988,-1.887699
660,0,15,11,0.973938,0.931128,0.885938,4.174081,3.697978
660,0,15,12,0.990149,1.124605,1.099488,6.088933,6.694710
660,0,15,13,0.906336,0.838710,0.613237,2.378996,1.458889
660,0,15,14,0.934672,0.861125,0.819019,3.329916,2.727265
660,0,15,15,0.678637,0.657855,-0.249093,1.515834,-0.377584
665,0,0,0,0.833928,0.911526,-4.407703,-0.168290,0.741774
665,0,0,1,0.949458,0.846562,0.624333,-0.610977,-0.381453
665,0,0,2,0.947478,0.840140,0.662062,0.346583,0.229459
665,0,0,3,0.950657,1.068026,1.378252,-1.118685,-1.541830
665,0,0,4,0.896947,0.985507,1.332269,-0.695960,-0.927206
665,0,0,5,0.823577,0.721874,0.135712,1.259508,0.170931
665,0,0,6,0.947099,0.960437,0.632209,1.442267,0.911815
665,0,0,7,0.989539,1.023151,1.047214,-1.969314,-2.062293
665,0,0,8,0.947936,0.771959,0.728667,1.879253,1.369349
665,0,0,9,0.909694,1.043292,2.262803,-0.337789,-0.764351
665,0,0,10,0.960952,0.907395,0.807363,0.491051,0.396457
665,0,0,11,0.812901,0.937567,31.162371,0.036265,1.130097
665,0,0,12,0.873167,0.736910,0.617116,1.323128,0.816523
665,0,0,13,0.979661,1.026037,1.033390,-1.842366,-1.903883
665,0,0,14,0.972223,0.845357,0.800749,0.951381,0.761818
665,0,0,15,0.990799,1.014811,1.205943,-0.427776,-0.515873
665,0,1,0,0.979810,1.005658,1.090010,0.594735,0.648267
665,0,1,1,0.983135,0.953722,0.955371,1.744132,1.666293
665,0,1,2,0.975063,1.018006,1.094903,1.704736,1.866521
665,0,1,3,0.896022,1.096394,4.870888,0.288835,1.406884
665,0,1,4,0.944383,0.906331,1.370446,0.217945,0.298681
665,0,1,5,0.922377,1.199477,2.115736,1.070462,2.264815
665,0,1,6,0.989014,1.000336,1.007233,2.310816,2.327529
665,0,1,7,0.955542,0.980277,1.231071,0.832321,1.024647
665,0,1,8,0.929587,1.063653,2.711198,0.438837,1.189774
665,0,1,9,0.942275,0.946445,0.472409,-0.446981,-0.211158
665,0,1,10,0.953705,0.959558,0.777524,1.054675,0.820035
665,0,1,11,0.966261,0.960990,0.680923,1.692595,1.152527
665,0,1,12,0.951105,1.052592,1.818552,-0.398319,-0.724363
665,0,1,13,0.971478,0.888071,0.884520,1.804833,1.596411
665,0,1,14,0.641464,0.438714,0.115315,-0.806159,-0.092962
665,0,1,15,0.968248,1.199443,1.284076,3.286161,4.219682
665,0,2,0,0.961819,0.949250,0.869866,2.347041,2.041612
665,0,2,1,0.939047,0.967024,1.010234,0.711753,0.719037
665,0,2,2,0.962219,1.028247,2.212796,0.302843,0.670130
665,0,2,3,0.966062,1.043050,2.128691,0.297610,0.633520
665,0,2,4,0.955674,1.094461,1.349802,0.741480,1.000851
665,0,2,5,0.982036,1.016467,1.008907,3.685751,3.718579
665,0,2,6,0.955338,1.056250,1.150074,1.352757,1.555770
665,0,2,7,0.961518,1.021022,1.775404,0.395830,0.702758
665,0,2,8,0.963761,0.999592,1.098134,0.850381,0.933832
665,0,2,9,0.981440,0.879649,0.828978,4.420672,3.664639
665,0,2,10,0.919749,1.016297,2.980279,0.342598,1.021037
665,0,2,11,0.982591,1.050815,1.119822,2.043890,2.288793
665,0,2,12,0.961623,1.030457,2.240087,0.329928,0.739069
665,0,2,13,0.936477,0.956191,0.914381,0.879084,0.803818
665,0,2,14,0.937896,0.976893,1.120497,-0.706214,-0.791311
665,0,2,15,0.947780,1.049162,3.475513,0.225617,0.784135
665,0,3,0,0.935105,0.975495,1.071031,1.025081,1.097893
665,0,3,1,0.953841,0.929146,0.820773,2.294251,1.883059
665,0,3,2,0.933563,0.953046,0.638333,0.906750,0.578808
665,0,3,3,0.957060,0.961995,0.687472,1.329522,0.914010
665,0,3,4,0.920934,0.897242,0.748142,2.426063,1.815040
665,0,3,5,0.979854,1.109512,1.197576,1.874386,2.244719
665,0,3,6,0.963546,0.983134,0.901906,2.207370,1.990840
665,0,3,7,0.954142,0.983453,1.572019,0.607256,0.954618
665,0,3,8,0.991694,1.038343,1.049548,7.447773,7.816794
665,0,3,9,0.986508,1.062328,1.095924,2.668879,2.924889
665,0,3,10,0.896223,0.802023,0.544036,3.248933,1.767537
665,0,3,11,0.849763,1.093285,3.234745,0.653502,2.113911
665,0,3,12,0.979971,0.994969,0.990173,2.732436,2.705585
665,0,3,13,0.989540,1.079381,1.089233,7.042029,7.670407
665,0,3,14,0.936513,0.967629,0.855428,1.121327,0.959214
665,0,3,15,0.975225,0.975572,0.863583,2.326633,2.009241
665,0,4,0,0.962976,0.932383,0.904077,2.563007,2.317156
665,0,4,1,0.978264,1.101728,1.131094,1.968397,2.226442
665,0,4,2,0.956136,1.009629,1.327305,0.645834,0.857219
665,0,4,3,0.968069,1.060479,1.131885,2.589833,2.931394
665,0,4,4,0.988747,1.053321,1.068551,3.902932,4.170480
665,0,4,5,0.958116,1.132882,1.508760,1.755052,2.647952
665,0,4,6,0.956002,1.108663,1.663263,1.550498,2.578886
665,0,4,7,0.973884,0.956634,0.782815,1.848207,1.446804
665,0,4,8,0.878543,0.735289,-0.990653,-0.125569,0.124395
