block,head,n,n_images,frac,cosine_mean,a_mean,a_std,a_min,a_max,a_range,ratio_mean,ratio_std
11,15,200,200,1.0,0.985608,1.057667,0.019119,0.952351,1.108579,0.156228,1.05049,0.025088
12,0,200,200,1.0,0.985304,1.159617,0.014562,1.127832,1.196087,0.068255,1.196433,0.01464
12,1,200,200,1.0,0.978728,1.071017,0.020753,0.958964,1.121287,0.162323,1.089181,0.023316
12,2,200,200,1.0,0.929355,1.051925,0.017562,1.008548,1.096126,0.087579,1.741661,0.078516
12,3,200,200,1.0,0.998303,1.086573,0.007134,1.04821,1.100831,0.052621,1.086771,0.007266
12,4,200,200,1.0,0.956888,1.095658,0.015325,1.048277,1.13618,0.087903,1.35505,0.038872
12,5,3,200,0.015,0.908824,1.033885,0.003252,1.03019,1.036309,0.006119,1.216829,0.03268
12,6,189,200,0.945,0.908788,1.049222,0.015504,1.01149,1.093169,0.081679,2.269579,0.180192
12,7,200,200,1.0,0.961729,0.933786,0.016898,0.889943,0.976189,0.086246,0.909879,0.02569
12,8,200,200,1.0,0.935045,0.9385,0.013078,0.902963,0.979939,0.076976,0.979688,0.032574
12,9,200,200,1.0,0.982146,1.149119,0.02036,1.010168,1.195024,0.184855,1.170117,0.023821
12,10,200,200,1.0,0.970505,0.867122,0.01739,0.794073,0.904505,0.110432,0.803555,0.038547
12,11,200,200,1.0,0.937446,1.034704,0.016695,0.986212,1.080386,0.094174,1.201236,0.046079
12,12,200,200,1.0,0.965536,1.188833,0.012887,1.14603,1.215328,0.069297,1.375788,0.027412
12,13,16,200,0.08,0.909542,0.911826,0.016998,0.882478,0.940076,0.057598,0.981696,0.026479
12,14,200,200,1.0,0.95175,1.05393,0.018427,0.995786,1.113253,0.117467,1.125468,0.029183
13,0,200,200,1.0,0.933194,0.8697,0.017795,0.825171,0.909834,0.084663,0.864343,0.024234
13,1,200,200,1.0,0.945753,1.005289,0.016221,0.965887,1.044428,0.078541,1.039653,0.028896
13,2,200,200,1.0,0.922766,0.983071,0.007307,0.966733,1.014291,0.047558,1.494697,0.061165
13,3,200,200,1.0,0.943895,0.995475,0.015422,0.954086,1.033833,0.079747,1.060339,0.02625
13,4,199,200,0.995,0.973295,0.923581,0.019471,0.829053,0.95355,0.124497,0.930245,0.022269
13,5,199,200,0.995,0.953517,0.705504,0.025329,0.606918,0.76427,0.157353,0.65156,0.044702
13,6,200,200,1.0,0.98223,1.059967,0.029708,0.849978,1.114308,0.264329,1.059153,0.033716
13,7,200,200,1.0,0.947073,0.927814,0.015808,0.89604,0.964311,0.068271,0.857235,0.051434
13,8,10,200,0.05,0.908415,0.775784,0.014286,0.754211,0.795555,0.041344,0.544273,0.03844
13,9,200,200,1.0,0.934174,1.027095,0.015876,0.977099,1.069678,0.092579,1.146797,0.039128
13,10,200,200,1.0,0.925745,1.0756,0.010127,1.043843,1.096586,0.052744,1.293769,0.027558
13,11,196,200,0.98,0.918496,0.878967,0.016535,0.834734,0.919164,0.08443,0.895586,0.025776
13,12,200,200,1.0,0.947362,0.900305,0.010967,0.868889,0.933981,0.065092,0.927727,0.019334
13,13,200,200,1.0,0.922097,0.955013,0.010665,0.930364,0.977218,0.046853,0.940531,0.052878
13,14,200,200,1.0,0.945454,0.971736,0.017878,0.906363,1.010144,0.103782,1.007096,0.026089
13,15,200,200,1.0,0.988456,1.226399,0.03217,1.15711,1.316069,0.158959,1.26764,0.040706
14,0,3,200,0.015,0.902211,0.928099,0.002576,0.925646,0.930784,0.005137,0.919184,0.029636
14,1,200,200,1.0,0.984383,0.9053,0.020534,0.83682,0.964922,0.128102,0.885667,0.023421
14,2,200,200,1.0,0.956674,1.046824,0.017504,0.9986,1.086564,0.087964,1.106595,0.027394
14,4,200,200,1.0,0.96385,1.058755,0.016289,1.005707,1.086425,0.080718,1.122247,0.025308
14,6,4,200,0.02,0.901724,0.945942,0.00809,0.937197,0.954349,0.017152,0.921205,0.037921
14,7,200,200,1.0,0.951315,0.705197,0.008801,0.6873,0.747895,0.060594,0.645839,0.015088
14,8,200,200,1.0,0.920177,0.944146,0.013387,0.899813,0.9796,0.079787,0.971359,0.036445
14,11,197,200,0.985,0.911192,1.053607,0.015173,1.013561,1.09263,0.079069,1.345133,0.041543
14,12,200,200,1.0,0.932235,0.995416,0.015306,0.940264,1.030951,0.090686,1.084492,0.051231
14,14,200,200,1.0,0.951529,1.020282,0.020778,0.950565,1.055507,0.104943,1.081895,0.034066
15,0,200,200,1.0,0.980822,1.057329,0.015519,1.00598,1.083811,0.077831,1.093558,0.027329
15,1,200,200,1.0,0.9665,0.984391,0.009436,0.949813,1.003588,0.053775,0.942318,0.024776
15,2,200,200,1.0,0.974329,0.879298,0.009233,0.856476,0.898815,0.042339,0.823709,0.013627
15,3,200,200,1.0,0.976248,0.987258,0.007689,0.962928,1.012012,0.049083,0.981446,0.014963
15,4,200,200,1.0,0.997316,1.01004,0.01196,0.97346,1.0406,0.06714,1.01114,0.012167
15,5,200,200,1.0,0.97027,1.015343,0.008017,0.990603,1.035899,0.045296,1.086286,0.013954
15,7,200,200,1.0,0.953915,0.924881,0.00874,0.883825,0.942511,0.058685,0.827548,0.018811
15,8,200,200,1.0,0.958183,1.03658,0.011771,0.987732,1.06918,0.081448,1.093535,0.020913
15,9,200,200,1.0,0.978786,0.987296,0.007552,0.960001,1.002893,0.042892,0.958491,0.016433
15,10,200,200,1.0,0.963285,0.925492,0.012362,0.884304,0.960769,0.076464,0.859437,0.01664
15,11,200,200,1.0,0.970559,0.919624,0.011678,0.88133,0.939572,0.058242,0.866641,0.025737
15,12,200,200,1.0,0.989294,1.1194,0.009665,1.098468,1.154926,0.056458,1.087675,0.017785
15,13,187,200,0.935,0.926262,0.878265,0.035598,0.803803,0.957744,0.153941,0.745919,0.097279
15,14,200,200,1.0,0.947701,0.910103,0.044503,0.817353,1.006859,0.189506,0.898195,0.070181
