class_id,seed,block,head,mean8,mean9,ratio,cosine
340,0,12,15,2.449872,2.343760,0.956687,0.721141
340,0,13,0,4.608338,3.966526,0.860728,0.937390
340,0,13,1,3.893347,4.082611,1.048612,0.935167
340,0,13,2,1.168673,1.641551,1.404628,0.846460
340,0,13,3,3.786471,3.957556,1.045183,0.934978
340,0,13,4,8.144482,7.541167,0.925923,0.987410
340,0,13,5,4.033200,2.664319,0.660597,0.989199
340,0,13,6,7.297788,7.834077,1.073487,0.997720
340,0,13,7,1.864874,1.587512,0.851271,0.925526
340,0,13,8,2.517185,0.985961,0.391692,0.873562
340,0,13,9,3.181131,3.644392,1.145628,0.918086
340,0,13,10,2.998221,3.777221,1.259821,0.932803
340,0,13,11,5.244695,4.714055,0.898824,0.911122
340,0,13,12,5.054870,4.701268,0.930047,0.951340
340,0,13,13,-0.941916,-0.884310,0.938842,0.812567
340,0,13,14,4.841117,4.833140,0.998352,0.947286
340,0,13,15,-2.060216,-2.626087,1.274666,0.997383
340,0,14,0,2.010295,2.112824,1.051002,0.735108
340,0,14,1,9.609579,8.437324,0.878012,0.996818
340,0,14,2,4.465411,4.995670,1.118748,0.956582
340,0,14,3,1.361023,1.505443,1.106112,0.709670
340,0,14,4,5.186846,5.918915,1.141140,0.975459
340,0,14,5,1.466598,0.313494,0.213756,0.444378
340,0,14,6,1.758322,1.861876,1.058894,0.734616
340,0,14,7,5.900378,3.769846,0.638916,0.960080
340,0,14,8,2.963733,2.911305,0.982310,0.877792
340,0,14,9,0.704738,1.828326,2.594336,0.392486
340,0,14,10,0.917880,-0.137884,-0.150220,0.041561
340,0,14,11,2.504112,3.423153,1.367013,0.878890
340,0,14,12,2.429515,2.700082,1.111366,0.897491
340,0,14,13,1.453444,2.082003,1.432462,0.705691
340,0,14,14,4.254592,4.738554,1.113751,0.954172
340,0,14,15,1.282199,2.636132,2.055946,0.757298
340,0,15,0,4.261134,4.767318,1.118791,0.987576
340,0,15,1,2.768656,2.677184,0.966962,0.964921
340,0,15,2,4.614964,3.852918,0.834875,0.987974
340,0,15,3,3.488622,3.428173,0.982672,0.985055
340,0,15,4,-3.365632,-3.412053,1.013793,0.998891
340,0,15,5,3.669369,4.034120,1.099404,0.989738
340,0,15,6,0.297959,1.430487,4.800949,0.626455
340,0,15,7,2.869323,2.446511,0.852644,0.953405
340,0,15,8,3.507843,3.873437,1.104222,0.967753
340,0,15,9,3.757430,3.637960,0.968204,0.986743
340,0,15,10,-2.167236,-1.855164,0.856005,0.988740
340,0,15,11,4.081228,3.661403,0.897133,0.982787
340,0,15,12,6.043766,6.579455,1.088635,0.997814
340,0,15,13,2.404043,1.664968,0.692570,0.909040
340,0,15,14,3.591938,3.108418,0.865387,0.969694
340,0,15,15,1.619615,-0.200398,-0.123732,0.067204
388,0,0,0,-0.184640,0.758039,-4.105490,0.284145
388,0,0,1,-0.559018,-0.369436,0.660866,0.967891
388,0,0,2,0.411127,0.300766,0.731563,0.965319
388,0,0,3,-1.390821,-1.651530,1.187450,0.984854
388,0,0,4,-0.157191,-0.349689,2.224611,0.927456
388,0,0,5,0.920345,0.006329,0.006877,0.806899
388,0,0,6,1.383759,0.828948,0.599055,0.918979
388,0,0,7,-1.836253,-2.003762,1.091223,0.996321
388,0,0,8,1.538873,1.146394,0.744957,0.976857
388,0,0,9,0.139418,-0.336776,-2.415588,0.856565
388,0,0,10,0.110378,0.103958,0.941833,0.968982
388,0,0,11,-0.022646,1.184879,-52.322085,0.332055
388,0,0,12,1.182190,0.725126,0.613375,0.885037
388,0,0,13,-1.823519,-1.977545,1.084466,0.983280
388,0,0,14,0.214589,0.044348,0.206666,0.973498
388,0,0,15,-0.496017,-0.572084,1.153357,0.996816
388,0,1,0,0.676217,0.743906,1.100100,0.990096
388,0,1,1,0.486682,0.382789,0.786528,0.975342
388,0,1,2,1.402438,1.462725,1.042988,0.979668
388,0,1,3,0.264922,1.322233,4.991029,0.777370
388,0,1,4,0.228929,0.269341,1.176527,0.956391
388,0,1,5,0.980413,2.111116,2.153292,0.937533
388,0,1,6,2.208610,2.082892,0.943078,0.996550
388,0,1,7,0.779262,0.995987,1.278115,0.975096
388,0,1,8,0.348418,1.089137,3.125948,0.894995
388,0,1,9,-0.478020,-0.315718,0.660470,0.785468
388,0,1,10,0.951423,0.641695,0.674458,0.964735
388,0,1,11,1.638773,1.083449,0.661134,0.984610
388,0,1,12,-0.316201,-0.597174,1.888590,0.961200
388,0,1,13,1.366892,1.164501,0.851934,0.965136
388,0,1,14,-0.822196,-0.175818,0.213840,0.722194
388,0,1,15,2.995120,3.778827,1.261661,0.976037
388,0,2,0,2.396761,2.054264,0.857100,0.992369
388,0,2,1,1.366926,1.375956,1.006606,0.952986
388,0,2,2,0.293926,0.656822,2.234650,0.886759
388,0,2,3,0.290220,0.630284,2.171750,0.892430
388,0,2,4,0.625415,0.835849,1.336472,0.965820
388,0,2,5,3.818917,3.713267,0.972335,0.989009
388,0,2,6,1.352993,1.535267,1.134719,0.972207
388,0,2,7,0.361473,0.670393,1.854616,0.909044
388,0,2,8,0.432264,0.523110,1.210163,0.959052
388,0,2,9,4.352013,3.606913,0.828792,0.998069
388,0,2,10,0.360371,1.062371,2.947995,0.849298
388,0,2,11,2.468409,2.685611,1.087993,0.993443
388,0,2,12,0.327638,0.744638,2.272745,0.885706
388,0,2,13,0.869298,0.789880,0.908641,0.966249
388,0,2,14,-0.654320,-0.792353,1.210956,0.940781
388,0,2,15,0.243039,0.803714,3.306932,0.805582
388,0,3,0,1.150476,1.299233,1.129300,0.857601
388,0,3,1,2.275391,1.858907,0.816962,0.987101
388,0,3,2,0.889273,0.569007,0.639856,0.885699
388,0,3,3,1.322533,0.900776,0.681100,0.951448
388,0,3,4,2.465750,1.802554,0.731037,0.985705
388,0,3,5,1.842692,2.242475,1.216956,0.985247
388,0,3,6,2.111748,1.870456,0.885738,0.987982
388,0,3,7,0.577380,0.924317,1.600881,0.945937
388,0,3,8,7.635416,7.887621,1.033031,0.997507
388,0,3,9,2.851522,3.012532,1.056465,0.995202
388,0,3,10,3.343804,1.804629,0.539693,0.981677
388,0,3,11,0.523870,1.926754,3.677921,0.802098
388,0,3,12,2.446264,2.298536,0.939611,0.984007
388,0,3,13,6.889804,7.474042,1.084797,0.996253
388,0,3,14,1.060104,0.942542,0.889103,0.932925
388,0,3,15,2.362746,2.005700,0.848885,0.994091
388,0,4,0,2.529576,2.308136,0.912460,0.985998
388,0,4,1,2.241786,2.466441,1.100213,0.987052
388,0,4,2,0.653662,0.867173,1.326638,0.942899
388,0,4,3,2.606216,2.974013,1.141123,0.996379
388,0,4,4,3.964718,4.241561,1.069827,0.994331
388,0,4,5,1.555240,2.474851,1.591298,0.970855
388,0,4,6,1.573771,2.584083,1.641969,0.960300
388,0,4,7,1.827573,1.430809,0.782901,0.984542
388,0,4,8,-0.177345,0.067303,-0.379502,0.886681
388,0,4,9,0.689963,0.723919,1.049214,0.958129
388,0,4,10,7.123456,7.252211,1.018075,0.993723
388,0,4,11,5.015788,4.808985,0.958770,0.995963
388,0,4,12,1.619566,1.437196,0.887396,0.991522
388,0,4,13,3.366042,3.684510,1.094612,0.989015
388,0,4,14,1.419889,1.175598,0.827951,0.984218
388,0,4,15,1.230065,2.015160,1.638255,0.974579
388,0,5,0,11.077811,11.051027,0.997582,0.996994
388,0,5,1,3.393802,1.821772,0.536794,0.896983
388,0,5,2,7.676231,7.116643,0.927101,0.988940
388,0,5,3,3.003880,2.542650,0.846455,0.990464
388,0,5,4,10.085151,10.446388,1.035819,0.998276
388,0,5,5,8.215983,8.255920,1.004861,0.997878
388,0,5,6,16.351934,17.041311,1.042159,0.999067
388,0,5,7,2.400744,3.317737,1.381962,0.954832
388,0,5,8,3.222208,3.866230,1.199870,0.974575
388,0,5,9,4.635571,4.992843,1.077072,0.987219
388,0,5,10,5.995295,4.507659,0.751866,0.997127
388,0,5,11,4.818592,4.669597,0.969079,0.961938
388,0,5,12,1.356478,0.914594,0.674242,0.870767
388,0,5,13,5.875172,5.793088,0.986029,0.999062
388,0,5,14,6.086668,5.941619,0.976169,0.984049
388,0,5,15,1.930020,1.566153,0.811470,0.924674
388,0,6,0,2.545111,2.711301,1.065298,0.939147
388,0,6,1,5.438247,4.637850,0.852821,0.993148
388,0,6,2,5.262341,4.374025,0.831194,0.997811
388,0,6,3,1.726808,1.856383,1.075037,0.909937
388,0,6,4,4.540243,5.674392,1.249799,0.983825
388,0,6,5,3.625681,2.599122,0.716864,0.976466
388,0,6,6,12.232602,11.790681,0.963873,0.994360
388,0,6,7,6.255331,6.476573,1.035369,0.996958
388,0,6,8,5.406767,3.930246,0.726912,0.992342
388,0,6,9,11.015701,10.569551,0.959499,0.997938
388,0,6,10,2.096629,2.166589,1.033368,0.927022
388,0,6,11,3.124951,3.290887,1.053100,0.938650
388,0,6,12,11.523985,10.856652,0.942092,0.997578
388,0,6,13,-0.278377,-0.671479,2.412124,0.692106
388,0,6,14,2.651096,2.076399,0.783223,0.963628
388,0,6,15,4.009471,3.971303,0.990480,0.983186
388,0,7,0,8.691589,8.962083,1.031121,0.994703
388,0,7,1,4.605915,4.906417,1.065243,0.986521
388,0,7,2,3.275267,3.314855,1.012087,0.996793
388,0,7,3,6.418118,5.875509,0.915457,0.980828
388,0,7,4,4.229650,2.536115,0.599604,0.944469
388,0,7,5,3.257612,3.524964,1.082070,0.921665
388,0,7,6,7.527977,7.268089,0.965477,0.978991
388,0,7,7,3.315497,4.465525,1.346865,0.981168
388,0,7,8,6.389783,6.305058,0.986740,0.996879
388,0,7,9,9.873468,9.573076,0.969576,0.998622
388,0,7,10,26.288544,26.439623,1.005747,0.999256
388,0,7,11,5.518785,5.094243,0.923073,0.997193
388,0,7,12,10.332435,10.259396,0.992931,0.994489
388,0,7,13,5.976939,5.161548,0.863577,0.988845
388,0,7,14,4.383804,3.649875,0.832582,0.984376
388,0,7,15,1.185372,0.059633,0.050307,0.548462
388,0,8,0,3.431654,4.051132,1.180519,0.983000
388,0,8,1,5.396507,4.845085,0.897819,0.981127
388,0,8,2,3.578444,2.787382,0.778937,0.919764
388,0,8,3,5.690767,4.839727,0.850453,0.991539
388,0,8,4,10.091730,10.650805,1.055399,0.999154
388,0,8,5,-1.892524,-2.047995,1.082150,0.967575
388,0,8,6,3.823634,4.334472,1.133600,0.986519
388,0,8,7,6.594069,7.740974,1.173930,0.995194
388,0,8,8,5.288589,5.147235,0.973272,0.996520
388,0,8,9,5.840133,5.695983,0.975317,0.995323
388,0,8,10,6.462289,6.242023,0.965915,0.994547
388,0,8,11,5.530863,5.861871,1.059847,0.993539
388,0,8,12,3.502064,3.620065,1.033695,0.964626
388,0,8,13,6.924109,6.613984,0.955211,0.994245
388,0,8,14,4.087731,4.774094,1.167908,0.981477
388,0,8,15,1.175851,1.211583,1.030388,0.616300
388,0,9,0,3.084273,2.811915,0.911695,0.981335
388,0,9,1,1.941939,0.465560,0.239740,0.690986
388,0,9,2,2.463170,1.821601,0.739535,0.976579
388,0,9,3,5.741233,6.104751,1.063317,0.996165
388,0,9,4,5.787877,6.500497,1.123123,0.995645
388,0,9,5,5.302131,6.170323,1.163744,0.992155
388,0,9,6,8.202558,9.040662,1.102176,0.995081
388,0,9,7,5.427826,4.896072,0.902032,0.997705
388,0,9,8,0.944215,0.308068,0.326269,0.657450
388,0,9,9,6.632343,6.518151,0.982783,0.994770
388,0,9,10,8.011819,7.038838,0.878557,0.996669
388,0,9,11,5.995626,4.621464,0.770806,0.994980
388,0,9,12,4.739992,4.929240,1.039926,0.907133
388,0,9,13,2.620255,2.045821,0.780772,0.982168
388,0,9,14,5.839312,6.001992,1.027860,0.997072
388,0,9,15,9.968719,9.499534,0.952934,0.998992
388,0,10,0,4.168725,2.447404,0.587087,0.941120
388,0,10,1,18.320108,18.148352,0.990625,0.997982
388,0,10,2,5.190535,4.277821,0.824158,0.987287
388,0,10,3,4.267076,3.240536,0.759428,0.985788
388,0,10,4,7.493130,6.946941,0.927108,0.999149
388,0,10,5,9.377053,9.911001,1.056942,0.998755
388,0,10,6,9.723292,9.550370,0.982216,0.993873
388,0,10,7,7.530342,6.261933,0.831560,0.999313
388,0,10,8,6.583697,6.961041,1.057315,0.993905
388,0,10,9,6.949556,6.983870,1.004938,0.980456
388,0,10,10,12.198978,11.774571,0.965210,0.988441
388,0,10,11,7.938155,7.525651,0.948035,0.996722
388,0,10,12,4.545144,3.021204,0.664710,0.982257
388,0,10,13,10.889752,11.454781,1.051886,0.998239
388,0,10,14,4.146054,3.193741,0.770309,0.945204
388,0,10,15,4.967105,4.995566,1.005730,0.992897
388,0,11,0,9.132484,9.357927,1.024686,0.999456
388,0,11,1,9.982120,11.232255,1.125237,0.999719
388,0,11,2,5.201410,5.732924,1.102186,0.994750
388,0,11,3,-1.249502,-1.884368,1.508095,0.852595
388,0,11,4,3.948869,2.797734,0.708490,0.959200
388,0,11,5,4.290528,5.194252,1.210632,0.986541
388,0,11,6,5.450524,5.876793,1.078207,0.875987
388,0,11,7,4.036987,3.472044,0.860058,0.920217
388,0,11,8,4.141264,4.074360,0.983845,0.993110
388,0,11,9,4.195917,3.665434,0.873572,0.996965
388,0,11,10,1.978380,1.444963,0.730377,0.843548
388,0,11,11,6.661659,5.446805,0.817635,0.996378
388,0,11,12,3.935456,1.935316,0.491764,0.890786
388,0,11,13,10.402723,11.706625,1.125342,0.999380
388,0,11,14,4.984304,5.831894,1.170052,0.993838
388,0,11,15,10.062477,10.906717,1.083900,0.999304
388,0,12,0,-2.707647,-3.312157,1.223260,0.988649
388,0,12,1,7.886283,8.858957,1.123337,0.990954
388,0,12,2,1.474448,2.751798,1.866324,0.911818
388,0,12,3,-3.245048,-3.553598,1.095083,0.999737
388,0,12,4,2.894753,4.089812,1.412836,0.971717
388,0,12,5,2.311676,2.744087,1.187056,0.893717
388,0,12,6,1.150903,2.470202,2.146318,0.902872
388,0,12,7,4.772284,4.470127,0.936685,0.973468
388,0,12,8,4.090086,3.822550,0.934589,0.932071
388,0,12,9,7.692981,9.040426,1.175153,0.999203
388,0,12,10,4.054230,3.420174,0.843606,0.997454
388,0,12,11,3.471016,4.017713,1.157503,0.942810
388,0,12,12,4.430482,6.003806,1.355113,0.980856
388,0,12,13,2.751493,2.686830,0.976499,0.860520
388,0,12,14,5.057194,5.710799,1.129243,0.963404
388,0,12,15,2.711760,2.350310,0.866710,0.753232
388,0,13,0,4.657721,4.025529,0.864270,0.937260
388,0,13,1,4.278771,4.563133,1.066459,0.952413
388,0,13,2,1.148776,1.679497,1.461988,0.847722
388,0,13,3,3.905822,4.218738,1.080115,0.942295
388,0,13,4,7.725713,7.400026,0.957844,0.984917
388,0,13,5,4.119019,2.840285,0.689554,0.989498
388,0,13,6,7.294396,7.888633,1.081465,0.997795
388,0,13,7,1.992493,1.877439,0.942257,0.940354
388,0,13,8,2.610976,1.161371,0.444803,0.894787
388,0,13,9,3.502974,4.124616,1.177461,0.938008
388,0,13,10,3.183454,4.100657,1.288116,0.942848
388,0,13,11,5.309958,4.640186,0.873865,0.915587
388,0,13,12,4.956406,4.682510,0.944739,0.948443
388,0,13,13,-0.916084,-0.861979,0.940939,0.819121
388,0,13,14,4.954518,4.923396,0.993718,0.952854
388,0,13,15,-2.054795,-2.685692,1.307036,0.996270
388,0,14,0,2.107411,2.024979,0.960884,0.752747
388,0,14,1,9.349536,8.083063,0.864542,0.996714
388,0,14,2,4.769574,5.368214,1.125512,0.965303
388,0,14,3,1.577271,1.695405,1.074898,0.763514
388,0,14,4,5.365204,6.147529,1.145815,0.977915
388,0,14,5,1.418694,0.280385,0.197636,0.431110
388,0,14,6,1.851087,1.814313,0.980134,0.762504
388,0,14,7,6.052173,3.938636,0.650780,0.964624
388,0,14,8,3.100891,3.098505,0.999231,0.894377
388,0,14,9,0.847688,1.889046,2.228469,0.500742
388,0,14,10,0.993832,-0.107943,-0.108613,0.038757
388,0,14,11,2.855042,3.973484,1.391743,0.908972
388,0,14,12,2.572111,2.948232,1.146231,0.908897
388,0,14,13,1.678547,2.222269,1.323924,0.771514
388,0,14,14,4.363369,4.790707,1.097938,0.956804
388,0,14,15,1.462622,2.941670,2.011230,0.799856
388,0,15,0,4.144745,4.586332,1.106542,0.986443
388,0,15,1,2.690027,2.505105,0.931256,0.963542
388,0,15,2,4.768794,3.880796,0.813790,0.988119
388,0,15,3,3.439002,3.402752,0.989459,0.985084
388,0,15,4,-3.289077,-3.290282,1.000366,0.998685
388,0,15,5,3.548318,3.881418,1.093875,0.988856
388,0,15,6,0.207466,1.185089,5.712214,0.590133
388,0,15,7,3.076996,2.605369,0.846725,0.962737
388,0,15,8,3.632201,4.128397,1.136610,0.973051
388,0,15,9,3.895208,3.796887,0.974759,0.987372
388,0,15,10,-2.082289,-1.779729,0.854698,0.988540
388,0,15,11,3.924452,3.471693,0.884631,0.980405
388,0,15,12,6.396726,7.037254,1.100134,0.998139
388,0,15,13,2.399710,1.506897,0.627950,0.895048
388,0,15,14,3.281961,2.682659,0.817395,0.956124
388,0,15,15,1.545515,-0.274568,-0.177655,-0.051653
620,0,0,0,-0.305591,0.627846,-2.054533,0.233584
620,0,0,1,-0.538025,-0.332713,0.618396,0.966156
620,0,0,2,-0.280311,-0.383077,1.366613,0.973933
620,0,0,3,-1.652101,-1.677737,1.015517,0.993737
620,0,0,4,-0.485286,-0.552946,1.139423,0.943316
620,0,0,5,1.222636,0.286288,0.234157,0.860261
620,0,0,6,1.491640,0.982919,0.658952,0.933938
620,0,0,7,-1.589686,-1.729509,1.087956,0.992519
620,0,0,8,1.490604,1.154011,0.774190,0.979225
620,0,0,9,-0.562250,-0.781951,1.390753,0.953424
620,0,0,10,1.223459,1.137564,0.929793,0.977715
620,0,0,11,-0.087833,1.019021,-11.601776,0.301441
620,0,0,12,0.634265,0.254710,0.401584,0.761011
620,0,0,13,-1.305590,-1.479445,1.133162,0.972118
620,0,0,14,-0.447312,-0.502874,1.124214,0.960151
620,0,0,15,-0.326991,-0.390084,1.192951,0.997181
620,0,1,0,0.613240,0.678889,1.107052,0.989973
620,0,1,1,1.592033,1.457040,0.915207,0.991432
620,0,1,2,1.418392,1.527734,1.077089,0.980010
620,0,1,3,0.224420,1.313336,5.852133,0.756226
620,0,1,4,1.438806,1.447901,1.006321,0.980186
620,0,1,5,1.007043,2.150748,2.135705,0.938394
620,0,1,6,1.501874,1.411757,0.939997,0.993703
620,0,1,7,0.870221,1.098409,1.262218,0.981013
620,0,1,8,0.440816,1.224062,2.776811,0.898416
620,0,1,9,-0.439370,-0.152873,0.347937,0.712624
620,0,1,10,1.079696,0.868411,0.804311,0.977945
620,0,1,11,1.687014,1.187357,0.703822,0.988079
620,0,1,12,-0.427666,-0.748024,1.749085,0.960061
620,0,1,13,1.289349,1.203855,0.933692,0.977983
620,0,1,14,-0.272799,0.385791,-1.414195,0.377177
620,0,1,15,2.811536,3.619461,1.287361,0.977706
620,0,2,0,2.413173,2.143164,0.888110,0.993754
620,0,2,1,1.929884,1.834145,0.950391,0.973612
620,0,2,2,0.330908,0.668669,2.020708,0.901252
620,0,2,3,0.313818,0.639884,2.039028,0.904039
620,0,2,4,0.742478,1.013516,1.365045,0.974899
620,0,2,5,3.270532,3.307582,1.011328,0.988781
620,0,2,6,1.424975,1.642337,1.152538,0.974294
620,0,2,7,0.407897,0.707924,1.735547,0.923743
620,0,2,8,0.282435,0.375910,1.330960,0.953428
620,0,2,9,4.306098,3.521869,0.817879,0.998351
620,0,2,10,0.562524,1.230736,2.187883,0.899175
620,0,2,11,1.797625,2.000944,1.113104,0.990807
620,0,2,12,0.356533,0.742420,2.082334,0.905354
620,0,2,13,0.488720,0.376350,0.770072,0.969236
620,0,2,14,-0.651181,-0.769576,1.181816,0.938292
620,0,2,15,0.209126,0.762039,3.643929,0.782503
620,0,3,0,1.151590,1.122166,0.974449,0.852772
620,0,3,1,2.438555,2.103026,0.862407,0.991291
620,0,3,2,0.746005,0.432209,0.579365,0.834982
620,0,3,3,1.277751,0.852265,0.667004,0.949622
620,0,3,4,2.372327,1.809304,0.762670,0.988506
620,0,3,5,1.965588,2.398355,1.220172,0.985107
620,0,3,6,2.232501,2.069341,0.926916,0.990078
620,0,3,7,0.595932,0.948547,1.591703,0.945685
620,0,3,8,7.160738,7.466834,1.042746,0.996602
620,0,3,9,2.166803,2.463374,1.136870,0.989430
620,0,3,10,3.304124,1.704369,0.515831,0.978637
620,0,3,11,0.423816,1.897347,4.476812,0.758526
620,0,3,12,2.339465,2.194840,0.938180,0.987446
620,0,3,13,6.517093,7.074961,1.085601,0.996237
620,0,3,14,0.903599,0.734160,0.812485,0.917591
620,0,3,15,2.395330,2.086171,0.870933,0.994522
620,0,4,0,2.642663,2.335705,0.883845,0.986052
620,0,4,1,1.661561,1.800536,1.083641,0.976854
620,0,4,2,0.640887,0.829286,1.293967,0.943774
620,0,4,3,2.521733,2.755395,1.092659,0.996794
620,0,4,4,3.929418,4.107420,1.045300,0.994513
620,0,4,5,1.428876,2.275745,1.592682,0.970253
620,0,4,6,1.492232,2.497911,1.673943,0.958779
620,0,4,7,1.787934,1.427373,0.798337,0.986372
620,0,4,8,-0.143564,0.126033,-0.877891,0.896381
620,0,4,9,0.762782,0.783346,1.026959,0.966511
620,0,4,10,7.051753,6.909862,0.979879,0.994670
620,0,4,11,4.543136,4.286891,0.943597,0.994778
620,0,4,12,1.695934,1.544252,0.910561,0.993187
620,0,4,13,3.963497,4.291098,1.082655,0.993208
620,0,4,14,1.445107,1.222759,0.846138,0.987111
620,0,4,15,1.059009,1.813232,1.712197,0.969796
620,0,5,0,10.451595,10.357253,0.990973,0.996304
620,0,5,1,3.300869,1.901190,0.575966,0.907045
620,0,5,2,7.299983,6.607322,0.905115,0.988610
620,0,5,3,2.626711,2.142299,0.815582,0.986365
620,0,5,4,9.874412,10.133429,1.026231,0.997944
620,0,5,5,7.933842,7.959957,1.003292,0.997213
620,0,5,6,14.398089,15.192368,1.055166,0.998526
620,0,5,7,2.339671,3.273446,1.399105,0.953447
620,0,5,8,3.204046,3.935714,1.228358,0.974032
620,0,5,9,4.515290,4.818446,1.067140,0.986511
620,0,5,10,5.973745,4.480783,0.750079,0.996839
620,0,5,11,5.091254,4.793114,0.941441,0.966508
620,0,5,12,1.190932,0.727182,0.610599,0.846082
620,0,5,13,5.305379,5.199880,0.980115,0.998809
620,0,5,14,6.284611,5.817691,0.925704,0.986836
620,0,5,15,1.125512,0.763953,0.678761,0.823892
620,0,6,0,2.602525,2.694963,1.035519,0.930101
620,0,6,1,5.386536,4.468419,0.829553,0.990881
620,0,6,2,5.258993,4.374010,0.831720,0.997617
620,0,6,3,1.693423,1.825365,1.077914,0.909584
620,0,6,4,4.494255,5.433693,1.209031,0.980676
620,0,6,5,3.213546,2.154414,0.670417,0.963472
620,0,6,6,11.500508,10.819971,0.940825,0.993927
620,0,6,7,6.602156,6.845744,1.036895,0.996782
620,0,6,8,5.224806,3.856923,0.738194,0.992634
620,0,6,9,11.395918,10.784329,0.946333,0.998219
620,0,6,10,1.665578,1.686611,1.012628,0.889457
620,0,6,11,3.354612,3.410047,1.016525,0.952580
620,0,6,12,10.750794,10.017539,0.931795,0.997039
620,0,6,13,-0.312401,-0.701147,2.244385,0.728249
620,0,6,14,2.272742,1.877954,0.826295,0.954190
620,0,6,15,3.627787,3.631278,1.000962,0.979983
620,0,7,0,9.365457,9.699567,1.035675,0.995338
620,0,7,1,4.555630,4.502709,0.988384,0.984869
620,0,7,2,3.304952,3.285982,0.994260,0.996539
620,0,7,3,6.706194,6.144936,0.916307,0.986366
620,0,7,4,3.476533,1.854727,0.533499,0.904764
620,0,7,5,2.288210,2.650471,1.158316,0.847658
620,0,7,6,7.490795,7.049912,0.941143,0.978235
620,0,7,7,3.456251,4.452664,1.288293,0.981771
620,0,7,8,6.452638,6.341146,0.982722,0.996169
620,0,7,9,10.372206,9.734627,0.938530,0.998609
620,0,7,10,25.819496,26.135412,1.012236,0.999269
620,0,7,11,5.919980,5.600121,0.945970,0.997876
620,0,7,12,10.430090,10.205068,0.978426,0.994549
620,0,7,13,5.967999,5.087906,0.852531,0.987117
620,0,7,14,3.654076,2.879351,0.787983,0.978996
620,0,7,15,0.642240,-0.280904,-0.437381,0.542681
620,0,8,0,3.053010,3.756999,1.230589,0.979196
620,0,8,1,5.122046,4.259035,0.831511,0.971385
620,0,8,2,2.792511,1.781159,0.637834,0.854295
620,0,8,3,4.942434,4.084152,0.826344,0.987711
620,0,8,4,9.555696,9.377887,0.981392,0.998015
620,0,8,5,-1.901191,-2.067818,1.087643,0.972031
620,0,8,6,3.436264,3.874245,1.127459,0.981981
620,0,8,7,6.766329,7.744723,1.144597,0.996285
620,0,8,8,5.374720,5.242439,0.975388,0.995869
620,0,8,9,4.884732,4.772410,0.977006,0.992551
620,0,8,10,6.898858,6.734498,0.976176,0.994898
620,0,8,11,5.036620,5.422983,1.076711,0.992163
620,0,8,12,3.273078,3.335881,1.019188,0.958303
620,0,8,13,5.983941,5.706139,0.953575,0.989936
620,0,8,14,3.890127,4.211848,1.082702,0.975205
620,0,8,15,0.736724,0.802536,1.089330,0.460022
620,0,9,0,3.170108,3.037980,0.958321,0.983630
620,0,9,1,1.629180,0.150903,0.092625,0.576354
620,0,9,2,2.651881,2.030486,0.765678,0.981980
620,0,9,3,4.841938,5.092936,1.051838,0.993958
620,0,9,4,4.157126,4.843967,1.165220,0.988798
620,0,9,5,5.323591,6.224521,1.169234,0.992116
620,0,9,6,8.405737,9.132339,1.086441,0.995812
620,0,9,7,5.865828,5.528681,0.942524,0.998606
620,0,9,8,0.589698,-0.075323,-0.127731,0.615706
620,0,9,9,6.351268,6.424886,1.011591,0.994661
620,0,9,10,7.010876,6.050473,0.863012,0.994916
620,0,9,11,5.260108,3.972558,0.755224,0.992749
620,0,9,12,4.915309,5.030838,1.023504,0.921008
620,0,9,13,2.936389,2.455308,0.836166,0.988473
620,0,9,14,5.819656,5.936465,1.020071,0.996752
620,0,9,15,9.335729,8.693353,0.931192,0.998842
620,0,10,0,3.847265,2.318648,0.602674,0.938713
620,0,10,1,17.621817,17.522507,0.994364,0.997632
620,0,10,2,5.369887,4.508242,0.839541,0.988843
620,0,10,3,3.233820,2.034467,0.629122,0.960468
620,0,10,4,7.344169,6.762606,0.920813,0.999197
620,0,10,5,8.587605,8.622982,1.004120,0.998286
620,0,10,6,8.453384,7.959737,0.941604,0.992222
620,0,10,7,6.945874,5.611342,0.807867,0.999009
620,0,10,8,6.801452,7.043391,1.035572,0.994790
620,0,10,9,6.311348,6.361016,1.007870,0.978974
620,0,10,10,10.963502,10.451793,0.953326,0.981259
620,0,10,11,7.493148,7.163918,0.956062,0.996165
620,0,10,12,4.445158,2.898498,0.652057,0.980803
620,0,10,13,10.686595,11.025202,1.031685,0.998102
620,0,10,14,4.234251,3.230734,0.763000,0.948863
620,0,10,15,4.376915,4.620166,1.055576,0.991743
620,0,11,0,8.660660,8.752959,1.010657,0.999591
620,0,11,1,9.103440,9.546286,1.048646,0.999563
620,0,11,2,4.388785,4.746083,1.081412,0.992149
620,0,11,3,-1.086945,-1.792878,1.649465,0.846303
620,0,11,4,4.038341,2.776199,0.687460,0.957362
620,0,11,5,3.920731,4.966759,1.266794,0.981683
620,0,11,6,5.158347,5.479064,1.062174,0.880763
620,0,11,7,3.671347,3.240488,0.882643,0.897930
620,0,11,8,3.430461,3.164996,0.922615,0.986959
620,0,11,9,3.343838,2.719105,0.813169,0.994402
620,0,11,10,1.790651,1.159213,0.647370,0.763990
620,0,11,11,6.303914,5.184555,0.822434,0.996566
620,0,11,12,3.788816,1.746614,0.460992,0.878789
620,0,11,13,9.613653,10.059622,1.046389,0.998637
